Index,User,Scenario,FEATURE,THPARTY,WTP,ORDPREF,PROFFER
7936,331,9,0,1,0,0,2.74
7937,331,9,1,1,1,0,2.74
7938,331,10,0,1,0,0,1.99
7939,331,10,1,1,0,0,1.99
7940,331,11,0,1,0,0,2.74
7941,331,11,1,1,0,0,2.74
7942,331,12,0,1,0,0,1.24
7943,331,12,1,0,0,0,1.24
7944,332,1,0,1,1,0,2.24
7945,332,1,1,0,1,0,2.24
7946,332,2,0,0,1,0,2.49
7947,332,2,1,1,0,0,2.49
7948,332,3,0,1,0,0,2.24
7949,332,3,1,0,0,0,2.24
7950,332,4,0,0,1,0,0.49
7951,332,4,1,1,0,0,0.49
7952,332,5,0,0,0,0,0.49
7953,332,5,1,1,0,0,0.49
7954,332,6,0,0,1,0,2.49
7955,332,6,1,1,0,0,2.49
7956,332,7,0,1,0,0,0.99
7957,332,7,1,0,1,0,0.99
7958,332,8,0,0,1,0,0.99
7959,332,8,1,0,1,0,0.99
7960,332,9,0,1,1,0,1.74
7961,332,9,1,1,0,0,1.74
7962,332,10,0,1,0,0,2.49
7963,332,10,1,0,1,0,2.49
7964,332,11,0,1,1,0,2.74
7965,332,11,1,1,0,0,2.74
7966,332,12,0,1,1,0,2.49
7967,332,12,1,0,0,0,2.49
7968,333,1,0,1,0,0,2.74
7969,333,1,1,1,0,0,2.74
7970,333,2,0,1,0,0,0.24
7971,333,2,1,0,0,0,0.24
7972,333,3,0,0,1,0,2.99
7973,333,3,1,1,1,0,2.99
7974,333,4,0,1,0,0,0.49
7975,333,4,1,0,0,0,0.49
7976,333,5,0,0,0,0,0.24
7977,333,5,1,1,0,0,0.24
7978,333,6,0,0,0,0,1.99
7979,333,6,1,1,1,0,1.99
7980,333,7,0,1,1,0,0.74
7981,333,7,1,0,1,0,0.74
7982,333,8,0,1,0,0,1.24
7983,333,8,1,1,0,0,1.24
7984,333,9,0,0,1,0,1.49
7985,333,9,1,1,0,0,1.49
7986,333,10,0,1,0,0,1.99
7987,333,10,1,1,1,0,1.99
7988,333,11,0,1,0,0,2.24
7989,333,11,1,0,0,0,2.24
7990,333,12,0,1,1,0,0.24
7991,333,12,1,0,1,0,0.24
7992,334,1,0,1,1,0,1.24
7993,334,1,1,0,0,0,1.24
7994,334,2,0,0,0,0,0.49
7995,334,2,1,0,0,0,0.49
7996,334,3,0,0,1,0,0.99
7997,334,3,1,1,0,0,0.99
7998,334,4,0,1,0,0,2.49
7999,334,4,1,0,1,0,2.49
8000,334,5,0,0,1,0,0.74
8001,334,5,1,1,1,0,0.74
8002,334,6,0,1,0,0,0.49
8003,334,6,1,1,1,0,0.49
8004,334,7,0,0,1,0,1.49
8005,334,7,1,1,0,0,1.49
8006,334,8,0,1,0,0,2.24
8007,334,8,1,1,1,0,2.24
8008,334,9,0,1,1,0,1.49
8009,334,9,1,0,0,0,1.49
8010,334,10,0,0,1,0,2.49
8011,334,10,1,1,1,0,2.49
8012,334,11,0,1,0,0,1.49
8013,334,11,1,1,0,0,1.49
8014,334,12,0,0,0,0,1.24
8015,334,12,1,1,1,0,1.24
8016,335,1,0,1,1,0,2.24
8017,335,1,1,1,1,0,2.24
8018,335,2,0,0,1,0,1.49
8019,335,2,1,1,1,0,1.49
8020,335,3,0,1,0,0,0.74
8021,335,3,1,0,0,0,0.74
8022,335,4,0,0,0,0,1.24
8023,335,4,1,0,1,0,1.24
8024,335,5,0,1,0,0,0.49
8025,335,5,1,0,1,0,0.49
8026,335,6,0,1,0,0,2.24
8027,335,6,1,0,0,0,2.24
8028,335,7,0,1,0,0,2.74
8029,335,7,1,0,0,0,2.74
8030,335,8,0,1,0,0,2.74
8031,335,8,1,1,1,0,2.74
8032,335,9,0,0,0,0,2.74
8033,335,9,1,1,0,0,2.74
8034,335,10,0,1,1,0,0.49
8035,335,10,1,0,1,0,0.49
8036,335,11,0,1,0,0,0.24
8037,335,11,1,0,0,0,0.24
8038,335,12,0,0,1,0,2.99
8039,335,12,1,1,1,0,2.99
8040,336,1,0,1,1,0,1.99
8041,336,1,1,0,0,0,1.99
8042,336,2,0,1,1,0,1.49
8043,336,2,1,0,1,0,1.49
8044,336,3,0,1,0,0,0.24
8045,336,3,1,0,0,0,0.24
8046,336,4,0,0,1,0,2.24
8047,336,4,1,0,1,0,2.24
8048,336,5,0,1,1,0,2.49
8049,336,5,1,0,1,0,2.49
8050,336,6,0,0,1,0,1.99
8051,336,6,1,0,1,0,1.99
8052,336,7,0,1,0,0,2.74
8053,336,7,1,1,1,0,2.74
8054,336,8,0,0,1,0,0.74
8055,336,8,1,0,0,0,0.74
8056,336,9,0,0,1,0,1.49
8057,336,9,1,1,0,0,1.49
8058,336,10,0,0,0,0,1.74
8059,336,10,1,1,1,0,1.74
8060,336,11,0,1,0,0,0.24
8061,336,11,1,1,0,0,0.24
8062,336,12,0,1,1,0,2.49
8063,336,12,1,1,1,0,2.49
8064,337,1,0,0,0,0,2.99
8065,337,1,1,0,1,0,2.99
8066,337,2,0,0,0,0,0.99
8067,337,2,1,1,1,0,0.99
8068,337,3,0,1,1,0,2.99
8069,337,3,1,1,1,0,2.99
8070,337,4,0,1,1,0,2.74
8071,337,4,1,0,0,0,2.74
8072,337,5,0,1,0,0,1.24
8073,337,5,1,1,0,0,1.24
8074,337,6,0,1,1,0,1.24
8075,337,6,1,0,1,0,1.24
8076,337,7,0,0,0,0,0.24
8077,337,7,1,1,1,0,0.24
8078,337,8,0,1,0,0,0.99
8079,337,8,1,1,0,0,0.99
8080,337,9,0,1,0,0,1.74
8081,337,9,1,0,1,0,1.74
8082,337,10,0,1,0,0,0.99
8083,337,10,1,1,0,0,0.99
8084,337,11,0,0,0,0,0.99
8085,337,11,1,1,1,0,0.99
8086,337,12,0,1,0,0,1.99
8087,337,12,1,0,1,0,1.99
8088,338,1,0,1,1,0,0.74
8089,338,1,1,0,0,0,0.74
8090,338,2,0,1,0,0,1.24
8091,338,2,1,1,0,0,1.24
8092,338,3,0,0,0,0,1.24
8093,338,3,1,1,1,0,1.24
8094,338,4,0,1,1,0,0.24
8095,338,4,1,1,1,0,0.24
8096,338,5,0,0,0,0,0.24
8097,338,5,1,1,1,0,0.24
8098,338,6,0,0,1,0,0.24
8099,338,6,1,0,1,0,0.24
8100,338,7,0,0,1,0,1.99
8101,338,7,1,1,0,0,1.99
8102,338,8,0,1,0,0,2.24
8103,338,8,1,0,1,0,2.24
8104,338,9,0,0,0,0,2.99
8105,338,9,1,0,0,0,2.99
8106,338,10,0,0,0,0,0.74
8107,338,10,1,0,1,0,0.74
8108,338,11,0,0,1,0,0.99
8109,338,11,1,1,1,0,0.99
8110,338,12,0,1,0,0,0.49
8111,338,12,1,1,0,0,0.49
8112,339,1,0,1,0,0,1.74
8113,339,1,1,0,1,0,1.74
8114,339,2,0,1,0,0,2.24
8115,339,2,1,0,0,0,2.24
8116,339,3,0,1,1,0,0.24
8117,339,3,1,1,1,0,0.24
8118,339,4,0,0,1,0,2.24
8119,339,4,1,1,1,0,2.24
8120,339,5,0,0,0,0,1.49
8121,339,5,1,0,0,0,1.49
8122,339,6,0,1,1,0,2.74
8123,339,6,1,0,0,0,2.74
8124,339,7,0,0,1,0,0.49
8125,339,7,1,0,1,0,0.49
8126,339,8,0,1,0,0,2.74
8127,339,8,1,1,1,0,2.74
8128,339,9,0,0,1,0,2.74
8129,339,9,1,1,1,0,2.74
8130,339,10,0,0,1,0,1.24
8131,339,10,1,0,1,0,1.24
8132,339,11,0,0,0,0,0.99
8133,339,11,1,0,1,0,0.99
8134,339,12,0,1,0,0,1.24
8135,339,12,1,1,0,0,1.24
8136,340,1,0,1,0,0,0.74
8137,340,1,1,0,0,0,0.74
8138,340,2,0,1,1,0,1.24
8139,340,2,1,0,1,0,1.24
8140,340,3,0,1,1,0,0.74
8141,340,3,1,1,1,0,0.74
8142,340,4,0,0,0,0,1.74
8143,340,4,1,0,1,0,1.74
8144,340,5,0,1,0,0,2.99
8145,340,5,1,1,1,0,2.99
8146,340,6,0,0,0,0,0.74
8147,340,6,1,1,1,0,0.74
8148,340,7,0,1,0,0,1.24
8149,340,7,1,1,1,0,1.24
8150,340,8,0,1,0,0,0.24
8151,340,8,1,1,1,0,0.24
8152,340,9,0,1,1,0,0.74
8153,340,9,1,1,0,0,0.74
8154,340,10,0,0,0,0,1.74
8155,340,10,1,0,0,0,1.74
8156,340,11,0,1,0,0,1.24
8157,340,11,1,0,0,0,1.24
8158,340,12,0,1,0,0,0.24
8159,340,12,1,0,0,0,0.24
8160,341,1,0,0,0,0,2.24
8161,341,1,1,0,1,0,2.24
8162,341,2,0,0,1,0,2.74
8163,341,2,1,1,0,0,2.74
8164,341,3,0,1,0,0,2.74
8165,341,3,1,1,1,0,2.74
8166,341,4,0,1,0,0,2.49
8167,341,4,1,1,1,0,2.49
8168,341,5,0,0,0,0,0.99
8169,341,5,1,1,1,0,0.99
8170,341,6,0,0,0,0,1.99
8171,341,6,1,0,1,0,1.99
8172,341,7,0,1,0,0,2.24
8173,341,7,1,0,1,0,2.24
8174,341,8,0,1,1,0,2.49
8175,341,8,1,1,0,0,2.49
8176,341,9,0,0,1,0,1.49
8177,341,9,1,0,1,0,1.49
8178,341,10,0,1,0,0,0.49
8179,341,10,1,0,0,0,0.49
8180,341,11,0,1,1,0,0.99
8181,341,11,1,1,1,0,0.99
8182,341,12,0,0,1,0,2.74
8183,341,12,1,0,0,0,2.74
8184,342,1,0,0,1,0,0.99
8185,342,1,1,1,1,0,0.99
8186,342,2,0,0,1,0,1.99
8187,342,2,1,0,1,0,1.99
8188,342,3,0,1,0,0,0.74
8189,342,3,1,1,1,0,0.74
8190,342,4,0,0,0,0,2.24
8191,342,4,1,1,1,0,2.24
8192,342,5,0,0,0,0,2.99
8193,342,5,1,1,1,0,2.99
8194,342,6,0,1,0,0,1.99
8195,342,6,1,1,0,0,1.99
8196,342,7,0,0,0,0,0.24
8197,342,7,1,0,1,0,0.24
8198,342,8,0,0,0,0,2.49
8199,342,8,1,0,0,0,2.49
8200,342,9,0,1,0,0,2.49
8201,342,9,1,1,0,0,2.49
8202,342,10,0,0,1,0,2.99
8203,342,10,1,1,1,0,2.99
8204,342,11,0,0,0,0,1.99
8205,342,11,1,1,1,0,1.99
8206,342,12,0,1,0,0,1.74
8207,342,12,1,0,1,0,1.74
8208,343,1,0,1,0,0,0.24
8209,343,1,1,1,0,0,0.24
8210,343,2,0,0,0,0,1.74
8211,343,2,1,0,0,0,1.74
8212,343,3,0,0,0,0,0.74
8213,343,3,1,0,0,0,0.74
8214,343,4,0,1,1,0,0.74
8215,343,4,1,0,1,0,0.74
8216,343,5,0,0,0,0,1.99
8217,343,5,1,1,1,0,1.99
8218,343,6,0,0,1,0,2.74
8219,343,6,1,0,1,0,2.74
8220,343,7,0,0,1,0,0.74
8221,343,7,1,0,1,0,0.74
8222,343,8,0,1,0,0,0.74
8223,343,8,1,0,1,0,0.74
8224,343,9,0,0,0,0,1.74
8225,343,9,1,1,1,0,1.74
8226,343,10,0,1,0,0,1.24
8227,343,10,1,0,1,0,1.24
8228,343,11,0,0,1,0,0.24
8229,343,11,1,0,1,0,0.24
8230,343,12,0,0,0,0,2.99
8231,343,12,1,1,1,0,2.99
8232,344,1,0,0,0,0,2.24
8233,344,1,1,1,1,0,2.24
8234,344,2,0,1,0,0,0.74
8235,344,2,1,1,0,0,0.74
8236,344,3,0,1,0,0,0.74
8237,344,3,1,0,1,0,0.74
8238,344,4,0,0,1,0,1.24
8239,344,4,1,0,0,0,1.24
8240,344,5,0,1,0,0,1.74
8241,344,5,1,0,1,0,1.74
8242,344,6,0,1,0,0,2.49
8243,344,6,1,0,1,0,2.49
8244,344,7,0,1,0,0,2.49
8245,344,7,1,0,1,0,2.49
8246,344,8,0,0,0,0,0.74
8247,344,8,1,1,1,0,0.74
8248,344,9,0,0,0,0,1.74
8249,344,9,1,0,0,0,1.74
8250,344,10,0,1,0,0,0.74
8251,344,10,1,1,1,0,0.74
8252,344,11,0,0,0,0,1.74
8253,344,11,1,1,0,0,1.74
8254,344,12,0,1,0,0,1.74
8255,344,12,1,1,1,0,1.74
8256,345,1,0,0,1,0,0.49
8257,345,1,1,1,1,0,0.49
8258,345,2,0,1,0,0,1.99
8259,345,2,1,1,1,0,1.99
8260,345,3,0,0,0,0,2.99
8261,345,3,1,1,0,0,2.99
8262,345,4,0,1,0,0,0.24
8263,345,4,1,0,0,0,0.24
8264,345,5,0,0,1,0,1.49
8265,345,5,1,1,0,0,1.49
8266,345,6,0,1,1,0,2.49
8267,345,6,1,0,1,0,2.49
8268,345,7,0,0,1,0,1.99
8269,345,7,1,0,1,0,1.99
8270,345,8,0,0,0,0,2.24
8271,345,8,1,0,1,0,2.24
8272,345,9,0,0,1,0,0.49
8273,345,9,1,1,0,0,0.49
8274,345,10,0,0,0,0,0.99
8275,345,10,1,0,1,0,0.99
8276,345,11,0,0,1,0,0.74
8277,345,11,1,1,0,0,0.74
8278,345,12,0,0,0,0,1.49
8279,345,12,1,0,0,0,1.49
8280,346,1,0,1,1,0,1.24
8281,346,1,1,0,1,0,1.24
8282,346,2,0,1,0,0,1.49
8283,346,2,1,0,0,0,1.49
8284,346,3,0,1,0,0,0.49
8285,346,3,1,0,0,0,0.49
8286,346,4,0,0,0,0,1.74
8287,346,4,1,1,1,0,1.74
8288,346,5,0,1,1,0,2.24
8289,346,5,1,0,0,0,2.24
8290,346,6,0,0,1,0,0.24
8291,346,6,1,0,1,0,0.24
8292,346,7,0,0,1,0,1.99
8293,346,7,1,0,1,0,1.99
8294,346,8,0,0,1,0,0.74
8295,346,8,1,0,1,0,0.74
8296,346,9,0,0,1,0,1.24
8297,346,9,1,0,1,0,1.24
8298,346,10,0,1,1,0,1.24
8299,346,10,1,0,0,0,1.24
8300,346,11,0,1,1,0,1.74
8301,346,11,1,0,0,0,1.74
8302,346,12,0,0,1,0,2.49
8303,346,12,1,0,1,0,2.49
8304,347,1,0,0,0,0,2.24
8305,347,1,1,1,1,0,2.24
8306,347,2,0,1,0,0,0.24
8307,347,2,1,0,0,0,0.24
8308,347,3,0,0,0,0,2.49
8309,347,3,1,0,0,0,2.49
8310,347,4,0,0,1,0,0.24
8311,347,4,1,1,0,0,0.24
8312,347,5,0,1,0,0,0.99
8313,347,5,1,0,0,0,0.99
8314,347,6,0,0,0,0,1.24
8315,347,6,1,1,0,0,1.24
8316,347,7,0,1,0,0,0.49
8317,347,7,1,1,1,0,0.49
8318,347,8,0,1,1,0,2.24
8319,347,8,1,1,1,0,2.24
8320,347,9,0,1,1,0,2.74
8321,347,9,1,0,1,0,2.74
8322,347,10,0,1,0,0,0.74
8323,347,10,1,0,1,0,0.74
8324,347,11,0,0,0,0,0.24
8325,347,11,1,1,0,0,0.24
8326,347,12,0,0,0,0,0.99
8327,347,12,1,1,1,0,0.99
8328,348,1,0,1,1,0,1.74
8329,348,1,1,1,0,0,1.74
8330,348,2,0,0,1,0,2.99
8331,348,2,1,1,1,0,2.99
8332,348,3,0,1,1,0,2.99
8333,348,3,1,1,0,0,2.99
8334,348,4,0,0,0,0,1.24
8335,348,4,1,0,1,0,1.24
8336,348,5,0,1,0,0,2.24
8337,348,5,1,0,1,0,2.24
8338,348,6,0,0,0,0,1.49
8339,348,6,1,1,1,0,1.49
8340,348,7,0,1,0,0,1.49
8341,348,7,1,1,0,0,1.49
8342,348,8,0,0,0,0,1.24
8343,348,8,1,0,1,0,1.24
8344,348,9,0,0,0,0,1.49
8345,348,9,1,0,1,0,1.49
8346,348,10,0,1,0,0,0.24
8347,348,10,1,1,1,0,0.24
8348,348,11,0,1,1,0,0.99
8349,348,11,1,0,1,0,0.99
8350,348,12,0,0,1,0,1.74
8351,348,12,1,0,0,0,1.74
8352,349,1,0,0,0,0,0.49
8353,349,1,1,0,0,0,0.49
8354,349,2,0,0,1,0,0.24
8355,349,2,1,0,1,0,0.24
8356,349,3,0,1,0,0,0.24
8357,349,3,1,1,0,0,0.24
8358,349,4,0,0,1,0,0.49
8359,349,4,1,0,1,0,0.49
8360,349,5,0,0,0,0,1.24
8361,349,5,1,0,0,0,1.24
8362,349,6,0,1,0,0,2.74
8363,349,6,1,1,1,0,2.74
8364,349,7,0,1,1,0,0.24
8365,349,7,1,0,1,0,0.24
8366,349,8,0,0,0,0,0.24
8367,349,8,1,0,0,0,0.24
8368,349,9,0,0,0,0,2.74
8369,349,9,1,0,0,0,2.74
8370,349,10,0,0,0,0,2.74
8371,349,10,1,1,1,0,2.74
8372,349,11,0,1,0,0,2.49
8373,349,11,1,0,1,0,2.49
8374,349,12,0,1,0,0,1.49
8375,349,12,1,1,1,0,1.49
8376,350,1,0,1,0,0,1.49
8377,350,1,1,1,0,0,1.49
8378,350,2,0,0,0,0,1.99
8379,350,2,1,0,0,0,1.99
8380,350,3,0,0,0,0,0.74
8381,350,3,1,1,0,0,0.74
8382,350,4,0,0,1,0,2.74
8383,350,4,1,1,1,0,2.74
8384,350,5,0,1,0,0,2.99
8385,350,5,1,0,1,0,2.99
8386,350,6,0,1,1,0,2.99
8387,350,6,1,1,1,0,2.99
8388,350,7,0,0,1,0,1.99
8389,350,7,1,0,1,0,1.99
8390,350,8,0,0,0,0,0.24
8391,350,8,1,0,0,0,0.24
8392,350,9,0,1,1,0,0.24
8393,350,9,1,1,1,0,0.24
8394,350,10,0,0,0,0,0.74
8395,350,10,1,0,0,0,0.74
8396,350,11,0,0,1,0,1.24
8397,350,11,1,0,0,0,1.24
8398,350,12,0,1,0,0,0.49
8399,350,12,1,1,0,0,0.49
8400,351,1,0,0,1,0,1.49
8401,351,1,1,0,0,0,1.49
8402,351,2,0,1,1,0,1.74
8403,351,2,1,1,0,1,1.74
8404,351,3,0,1,0,1,2.74
8405,351,3,1,0,0,1,2.74
8406,351,4,0,0,1,1,1.49
8407,351,4,1,0,1,1,1.49
8408,351,5,0,1,1,1,2.24
8409,351,5,1,1,1,1,2.24
8410,351,6,0,1,0,1,0.74
8411,351,6,1,0,1,1,0.74
8412,351,7,0,1,0,1,2.24
8413,351,7,1,0,0,1,2.24
8414,351,8,0,0,0,1,0.49
8415,351,8,1,0,1,1,0.49
8416,351,9,0,1,1,1,0.99
8417,351,9,1,1,1,1,0.99
8418,351,10,0,1,0,1,1.24
8419,351,10,1,0,0,1,1.24
8420,351,11,0,1,0,1,1.24
8421,351,11,1,0,1,1,1.24
8422,351,12,0,0,0,1,0.74
8423,351,12,1,0,0,1,0.74
8424,352,1,0,1,0,1,1.24
8425,352,1,1,1,1,1,1.24
8426,352,2,0,1,0,1,2.99
8427,352,2,1,1,1,1,2.99
8428,352,3,0,0,1,1,2.49
8429,352,3,1,0,0,1,2.49
8430,352,4,0,1,1,1,2.99
8431,352,4,1,1,0,1,2.99
8432,352,5,0,0,0,1,2.74
8433,352,5,1,0,0,1,2.74
8434,352,6,0,1,0,1,1.99
8435,352,6,1,0,0,1,1.99
8436,352,7,0,0,1,1,1.99
8437,352,7,1,1,0,1,1.99
8438,352,8,0,1,0,1,0.99
8439,352,8,1,0,0,1,0.99
8440,352,9,0,1,1,1,2.49
8441,352,9,1,1,1,1,2.49
8442,352,10,0,1,1,1,2.74
8443,352,10,1,0,0,1,2.74
8444,352,11,0,1,0,1,2.74
8445,352,11,1,0,0,1,2.74
8446,352,12,0,1,0,1,1.49
8447,352,12,1,1,0,1,1.49
8448,353,1,0,1,0,1,2.99
8449,353,1,1,0,1,1,2.99
8450,353,2,0,0,0,1,0.49
8451,353,2,1,0,1,1,0.49
8452,353,3,0,1,0,1,2.99
8453,353,3,1,0,1,1,2.99
8454,353,4,0,0,0,1,2.49
8455,353,4,1,0,1,1,2.49
8456,353,5,0,1,0,1,0.24
8457,353,5,1,0,0,1,0.24
8458,353,6,0,1,0,1,0.99
8459,353,6,1,1,1,1,0.99
8460,353,7,0,0,1,1,0.24
8461,353,7,1,0,0,1,0.24
8462,353,8,0,0,1,1,0.74
8463,353,8,1,0,1,1,0.74
8464,353,9,0,1,0,1,2.74
8465,353,9,1,0,0,1,2.74
8466,353,10,0,1,1,1,0.24
8467,353,10,1,0,0,1,0.24
8468,353,11,0,1,0,1,2.49
8469,353,11,1,0,0,1,2.49
8470,353,12,0,0,1,1,0.24
8471,353,12,1,1,1,1,0.24
8472,354,1,0,0,1,1,1.74
8473,354,1,1,1,0,1,1.74
8474,354,2,0,1,1,1,0.49
8475,354,2,1,0,0,1,0.49
8476,354,3,0,0,0,1,0.49
8477,354,3,1,1,0,1,0.49
8478,354,4,0,0,0,1,1.49
8479,354,4,1,1,1,1,1.49
8480,354,5,0,1,0,1,0.24
8481,354,5,1,0,1,1,0.24
8482,354,6,0,1,0,1,0.99
8483,354,6,1,0,0,1,0.99
8484,354,7,0,0,1,1,1.49
8485,354,7,1,0,0,1,1.49
8486,354,8,0,0,0,1,0.24
8487,354,8,1,1,0,1,0.24
8488,354,9,0,1,0,1,1.49
8489,354,9,1,1,0,1,1.49
8490,354,10,0,0,0,1,0.99
8491,354,10,1,1,1,1,0.99
8492,354,11,0,1,1,1,2.74
8493,354,11,1,1,1,1,2.74
8494,354,12,0,0,0,1,2.99
8495,354,12,1,1,0,1,2.99
8496,355,1,0,0,0,1,1.24
8497,355,1,1,1,1,1,1.24
8498,355,2,0,0,0,1,1.49
8499,355,2,1,0,1,1,1.49
8500,355,3,0,1,0,1,0.74
8501,355,3,1,1,0,1,0.74
8502,355,4,0,0,1,1,2.24
8503,355,4,1,1,0,1,2.24
8504,355,5,0,0,1,1,2.99
8505,355,5,1,1,0,1,2.99
8506,355,6,1,1,1,1,2.49
8507,355,6,1,1,1,1,2.49
8508,355,7,0,1,0,1,1.49
8509,355,7,1,0,1,1,1.49
8510,355,8,0,0,0,1,0.99
8511,355,8,1,1,0,1,0.99
8512,355,9,0,1,0,1,1.99
8513,355,9,1,0,1,1,1.99
8514,355,10,0,0,1,1,2.49
8515,355,10,1,0,1,1,2.49
8516,355,11,0,1,1,1,2.99
8517,355,11,1,1,1,1,2.99
8518,355,12,0,1,1,1,2.74
8519,355,12,1,1,0,1,2.74
8520,356,1,0,0,1,1,1.49
8521,356,1,1,0,1,1,1.49
8522,356,2,0,1,1,1,2.24
8523,356,2,1,0,0,1,2.24
8524,356,3,0,0,1,1,1.99
8525,356,3,1,1,1,1,1.99
8526,356,4,0,1,0,1,0.24
8527,356,4,1,1,1,1,0.24
8528,356,5,0,0,0,1,0.99
8529,356,5,1,0,1,1,0.99
8530,356,6,0,1,0,1,2.74
8531,356,6,1,0,0,1,2.74
8532,356,7,0,1,0,1,2.49
8533,356,7,1,1,1,1,2.49
8534,356,8,0,1,0,1,0.24
8535,356,8,1,1,1,1,0.24
8536,356,9,0,0,1,1,0.99
8537,356,9,1,0,1,1,0.99
8538,356,10,0,1,0,1,0.99
8539,356,10,1,1,0,1,0.99
8540,356,11,0,1,0,1,1.49
8541,356,11,1,1,0,1,1.49
8542,356,12,0,0,0,1,0.74
8543,356,12,1,1,1,1,0.74
8544,357,1,0,1,1,1,0.24
8545,357,1,1,1,0,1,0.24
8546,357,2,0,1,1,1,2.49
8547,357,2,1,1,1,1,2.49
8548,357,3,0,1,0,1,2.24
8549,357,3,1,1,1,1,2.24
8550,357,4,0,0,0,1,0.99
8551,357,4,1,0,1,1,0.99
8552,357,5,0,0,0,1,2.24
8553,357,5,1,1,1,1,2.24
8554,357,6,0,1,0,1,2.74
8555,357,6,1,0,1,1,2.74
8556,357,7,0,1,1,1,1.74
8557,357,7,1,0,0,1,1.74
8558,357,8,0,0,1,1,0.49
8559,357,8,1,0,0,1,0.49
8560,357,9,0,0,0,1,1.74
8561,357,9,1,0,0,1,1.74
8562,357,10,0,1,0,1,2.74
8563,357,10,1,0,1,1,2.74
8564,357,11,0,0,1,1,2.74
8565,357,11,1,0,0,1,2.74
8566,357,12,0,1,0,1,0.49
8567,357,12,1,0,0,1,0.49
8568,358,1,0,1,1,1,1.74
8569,358,1,1,0,0,1,1.74
8570,358,2,0,1,0,1,1.74
8571,358,2,1,1,0,1,1.74
8572,358,3,0,1,0,1,2.99
8573,358,3,1,0,1,1,2.99
8574,358,4,0,0,0,1,1.74
8575,358,4,1,0,1,1,1.74
8576,358,5,0,1,1,1,0.49
8577,358,5,1,0,1,1,0.49
8578,358,6,0,0,1,1,1.74
8579,358,6,1,1,1,1,1.74
8580,358,7,0,1,0,1,2.49
8581,358,7,1,1,1,1,2.49
8582,358,8,0,1,0,1,0.99
8583,358,8,1,0,0,1,0.99
8584,358,9,0,1,0,1,0.24
8585,358,9,1,1,0,1,0.24
8586,358,10,0,0,1,1,0.74
8587,358,10,1,1,1,1,0.74
8588,358,11,0,0,1,1,0.24
8589,358,11,1,1,1,1,0.24
8590,358,12,0,0,1,1,2.24
8591,358,12,1,0,0,1,2.24
8592,359,1,0,1,0,1,2.49
8593,359,1,1,0,1,1,2.49
8594,359,2,0,0,0,1,2.49
8595,359,2,1,1,1,1,2.49
8596,359,3,0,1,0,1,2.99
8597,359,3,1,0,1,1,2.99
8598,359,4,0,1,1,1,2.99
8599,359,4,1,1,1,1,2.99
8600,359,5,0,0,0,1,2.24
8601,359,5,1,0,1,1,2.24
8602,359,6,0,1,0,1,1.49
8603,359,6,1,1,0,1,1.49
8604,359,7,0,1,1,1,1.49
8605,359,7,1,1,1,1,1.49
8606,359,8,0,0,1,1,2.74
8607,359,8,1,1,1,1,2.74
8608,359,9,0,1,1,1,1.99
8609,359,9,1,1,1,1,1.99
8610,359,10,0,0,0,1,0.74
8611,359,10,1,0,0,1,0.74
8612,359,11,0,0,1,1,2.99
8613,359,11,1,1,0,1,2.99
8614,359,12,0,0,0,1,0.24
8615,359,12,1,1,1,1,0.24
8616,360,1,0,1,0,1,1.74
8617,360,1,1,1,1,1,1.74
8618,360,2,0,0,0,1,1.49
8619,360,2,1,1,1,1,1.49
8620,360,3,0,0,0,1,1.74
8621,360,3,1,0,0,1,1.74
8622,360,4,0,1,1,1,1.99
8623,360,4,1,0,1,1,1.99
8624,360,5,0,1,0,1,2.74
8625,360,5,1,1,0,1,2.74
8626,360,6,0,1,1,1,2.99
8627,360,6,1,0,0,1,2.99
8628,360,7,0,1,0,1,1.24
8629,360,7,1,1,1,1,1.24
8630,360,8,0,0,1,1,2.99
8631,360,8,1,1,0,1,2.99
8632,360,9,0,1,0,1,1.74
8633,360,9,1,1,1,1,1.74
8634,360,10,0,0,1,1,1.24
8635,360,10,1,0,1,1,1.24
8636,360,11,0,1,0,1,1.99
8637,360,11,1,1,1,1,1.99
8638,360,12,0,0,1,1,2.99
8639,360,12,1,0,0,1,2.99
8640,361,1,0,0,0,1,1.74
8641,361,1,1,0,0,1,1.74
8642,361,2,0,0,1,1,1.24
8643,361,2,1,0,0,1,1.24
8644,361,3,0,1,1,1,1.99
8645,361,3,1,0,1,1,1.99
8646,361,4,0,0,0,1,1.99
8647,361,4,1,0,0,1,1.99
8648,361,5,0,0,0,1,0.74
8649,361,5,1,0,0,1,0.74
8650,361,6,0,1,1,1,1.99
8651,361,6,1,1,1,1,1.99
8652,361,7,0,0,1,1,1.49
8653,361,7,1,1,1,1,1.49
8654,361,8,0,1,0,1,1.49
8655,361,8,1,0,0,1,1.49
8656,361,9,0,1,1,1,1.24
8657,361,9,1,0,0,1,1.24
8658,361,10,0,1,0,1,0.99
8659,361,10,1,0,1,1,0.99
8660,361,11,0,0,0,1,2.49
8661,361,11,1,1,0,1,2.49
8662,361,12,0,0,0,1,0.74
8663,361,12,1,0,0,1,0.74
8664,362,1,0,0,1,1,0.49
8665,362,1,1,0,1,1,0.49
8666,362,2,0,1,0,1,1.99
8667,362,2,1,1,1,1,1.99
8668,362,3,0,1,1,1,1.24
8669,362,3,1,0,0,1,1.24
